Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating
794-42-3736,B,Mandalay,Normal,Male,Food and beverages,33.33,2.00,3.3330,69.99,1/26/2019,2:41:00 PM,Credit card,66.66,4.7619,3.3330,6.4000
172-42-8274,B,Mandalay,Normal,Female,Electronic accessories,38.27,2.00,3.8270,80.37,3/2/2019,6:18:00 PM,Credit card,76.54,4.7619,3.8270,5.8000
558-60-5016,A,Yangon,Normal,Female,Home and lifestyle,33.30,9.00,14.9850,314.69,3/4/2019,3:27:00 PM,Ewallet,299.70,4.7619,14.9850,7.2000
195-06-0432,A,Yangon,Member,Male,Home and lifestyle,81.01,3.00,12.1515,255.18,1/13/2019,12:55:00 PM,Credit card,243.03,4.7619,12.1515,9.3000
605-03-2706,A,Yangon,Normal,Female,Health and beauty,15.80,3.00,2.3700,49.77,3/25/2019,6:02:00 PM,Cash,47.40,4.7619,2.3700,9.5000
214-30-2776,B,Mandalay,Member,Female,Electronic accessories,34.49,5.00,8.6225,181.07,3/11/2019,7:44:00 PM,Credit card,172.45,4.7619,8.6225,9.0000
746-04-1077,B,Mandalay,Member,Female,Food and beverages,84.63,10.00,42.3150,888.62,1/1/2019,11:36:00 AM,Credit card,846.30,4.7619,42.3150,9.0000
448-34-8700,B,Mandalay,Member,Male,Home and lifestyle,36.91,7.00,12.9185,271.29,2/10/2019,1:51:00 PM,Ewallet,258.37,4.7619,12.9185,6.7000
452-04-8808,B,Mandalay,Normal,Male,Electronic accessories,87.08,7.00,30.4780,640.04,1/26/2019,3:17:00 PM,Cash,609.56,4.7619,30.4780,5.5000
531-56-4728,A,Yangon,Normal,Male,Home and lifestyle,80.08,3.00,12.0120,252.25,2/11/2019,3:29:00 PM,Cash,240.24,4.7619,12.0120,5.4000
744-82-9138,C,Naypyitaw,Normal,Male,Fashion accessories,86.13,2.00,8.6130,180.87,2/7/2019,5:59:00 PM,Cash,172.26,4.7619,8.6130,8.2000
883-69-1285,B,Mandalay,Member,Male,Fashion accessories,49.92,2.00,4.9920,104.83,3/6/2019,11:55:00 AM,Credit card,99.84,4.7619,4.9920,7.0000
221-25-5073,A,Yangon,Normal,Female,Food and beverages,74.66,4.00,14.9320,313.57,3/4/2019,10:39:00 AM,Cash,298.64,4.7619,14.9320,8.5000
518-71-6847,B,Mandalay,Member,Male,Food and beverages,26.60,6.00,7.9800,167.58,2/26/2019,3:10:00 PM,Ewallet,159.60,4.7619,7.9800,4.9000
156-20-0370,B,Mandalay,Normal,Female,Electronic accessories,25.45,1.00,1.2725,26.72,3/10/2019,6:10:00 PM,Credit card,25.45,4.7619,1.2725,5.1000
151-33-7434,B,Mandalay,Normal,Female,Food and beverages,67.77,1.00,3.3885,71.16,2/4/2019,8:43:00 PM,Credit card,67.77,4.7619,3.3885,6.5000
728-47-9078,C,Naypyitaw,Member,Male,Food and beverages,59.59,4.00,11.9180,250.28,1/19/2019,12:46:00 PM,Cash,238.36,4.7619,11.9180,9.8000
809-46-1866,A,Yangon,Normal,Male,Health and beauty,58.15,4.00,11.6300,244.23,1/23/2019,5:44:00 PM,Cash,232.60,4.7619,11.6300,8.4000
139-32-4183,A,Yangon,Member,Female,Sports and travel,97.48,9.00,43.8660,921.19,3/14/2019,2:19:00 PM,Ewallet,877.32,4.7619,43.8660,7.4000
148-41-7930,C,Naypyitaw,Normal,Male,Health and beauty,99.96,7.00,34.9860,734.71,1/23/2019,10:33:00 AM,Cash,699.72,4.7619,34.9860,6.1000
189-40-5216,C,Naypyitaw,Normal,Male,Electronic accessories,96.37,7.00,33.7295,708.32,1/9/2019,11:40:00 AM,Cash,674.59,4.7619,33.7295,6.0000
374-38-5555,B,Mandalay,Normal,Female,Fashion accessories,63.71,5.00,15.9275,334.48,2/7/2019,7:30:00 PM,Ewallet,318.55,4.7619,15.9275,8.5000
764-44-8999,B,Mandalay,Normal,Female,Health and beauty,14.76,2.00,1.4760,31.00,2/18/2019,2:42:00 PM,Ewallet,29.52,4.7619,1.4760,4.3000
552-44-5977,B,Mandalay,Member,Male,Health and beauty,62.00,8.00,24.8000,520.80,1/3/2019,7:08:00 PM,Credit card,496.00,4.7619,24.8000,6.2000
267-62-7380,C,Naypyitaw,Member,Male,Electronic accessories,82.34,10.00,41.1700,864.57,3/29/2019,7:12:00 PM,Ewallet,823.40,4.7619,41.1700,4.3000
430-53-4718,B,Mandalay,Member,Male,Health and beauty,75.37,8.00,30.1480,633.11,1/28/2019,3:46:00 PM,Credit card,602.96,4.7619,30.1480,8.4000
886-18-2897,A,Yangon,Normal,Female,Food and beverages,56.56,5.00,14.1400,296.94,3/22/2019,7:06:00 PM,Credit card,282.80,4.7619,14.1400,4.5000
602-16-6955,B,Mandalay,Normal,Female,Sports and travel,76.60,10.00,38.3000,804.30,1/24/2019,6:10:00 PM,Ewallet,766.00,4.7619,38.3000,6.0000
745-74-0715,A,Yangon,Normal,Male,Electronic accessories,58.03,2.00,5.8030,121.86,3/10/2019,8:46:00 PM,Ewallet,116.06,4.7619,5.8030,8.8000
690-01-6631,B,Mandalay,Normal,Male,Fashion accessories,17.49,10.00,8.7450,183.65,2/22/2019,6:35:00 PM,Ewallet,174.90,4.7619,8.7450,6.6000
652-49-6720,C,Naypyitaw,Member,Female,Electronic accessories,60.95,1.00,3.0475,64.00,2/18/2019,11:40:00 AM,Ewallet,60.95,4.7619,3.0475,5.9000
233-67-5758,C,Naypyitaw,Normal,Male,Health and beauty,40.35,1.00,2.0175,42.37,1/29/2019,1:46:00 PM,Ewallet,40.35,4.7619,2.0175,6.2000
303-96-2227,B,Mandalay,Normal,Female,Home and lifestyle,97.38,10.00,48.6900,1022.49,3/2/2019,5:16:00 PM,Ewallet,973.80,4.7619,48.6900,4.4000
727-02-1313,A,Yangon,Member,Male,Food and beverages,31.84,1.00,1.5920,33.43,2/9/2019,1:22:00 PM,Cash,31.84,4.7619,1.5920,7.7000
347-56-2442,A,Yangon,Normal,Male,Home and lifestyle,65.82,1.00,3.2910,69.11,2/22/2019,3:33:00 PM,Cash,65.82,4.7619,3.2910,4.1000
849-09-3807,A,Yangon,Member,Female,Fashion accessories,88.34,7.00,30.9190,649.30,2/18/2019,1:28:00 PM,Cash,618.38,4.7619,30.9190,6.6000
